timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.744],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[16.021]
[0.004],[1.7446],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[14.7118]
[0.006],[1.7446],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.2185]
[0.008],[1.7439],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[9.79]
[0.01],[1.7428],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.4289]
[0.012],[1.7413],[0.001 0.001 0.001 0.001 0.001 0.001],[5.1758]
[0.014],[1.7396],[0.001 0.001 0.001 0.001 0.001 0.001],[3.0661]
[0.016],[1.7378],[0.001 0.001 0.001 0.001 0.001 0.001],[1.1302]
[0.018],[1.7359],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6073]
[0.02],[1.7341],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.1271]
[0.022],[1.7325],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.5515]
[0.024],[1.7312],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.3768]
[0.026],[1.7301],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.9652]
[0.028],[1.7293],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3247]
[0.03],[1.7288],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4681]
[0.032],[1.7286],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4121]
[0.034],[1.7288],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.1763]
[0.036],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.7831]
[0.038],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.2564]
[0.04],[1.7309],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.6216]
[0.042],[1.7321],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.8991]
[0.044],[1.7335],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.1176]
[0.046],[1.735],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.3036]
[0.048],[1.7366],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.4822]
[0.05],[1.7382],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6752]
[0.052],[1.7399],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0981]
[0.054],[1.7415],[0.001 0.001 0.001 0.001 0.001 0.001],[0.8207]
[0.056],[1.7431],[0.001 0.001 0.001 0.001 0.001 0.001],[1.4779]
[0.058],[1.7446],[0.001 0.001 0.001 0.001 0.001 0.001],[2.0582]
[0.06],[1.7459],[0.001 0.001 0.001 0.001 0.001 0.001],[2.5525]
[0.062],[1.7471],[0.001  0.001  0.001  0.0017 0.0017 0.0013],[3.4558]
[0.064],[1.7481],[0.001  0.001  0.001  0.0021 0.0021 0.0014],[3.685]
[0.066],[1.749],[0.001  0.001  0.001  0.0024 0.0024 0.0015],[3.8169]
[0.068],[1.7496],[0.001  0.001  0.001  0.0026 0.0026 0.0015],[3.8545]
[0.07],[1.75],[0.001  0.001  0.001  0.0027 0.0027 0.0016],[3.8034]
[0.072],[1.7503],[0.001  0.001  0.001  0.0027 0.0027 0.0016],[3.6708]
[0.074],[1.7504],[0.001  0.001  0.001  0.0027 0.0027 0.0016],[3.4656]
[0.076],[1.7503],[0.001  0.001  0.001  0.0028 0.0028 0.0016],[3.1979]
[0.078],[1.7501],[0.001  0.001  0.001  0.0028 0.0028 0.0016],[2.8783]
[0.08],[1.7497],[0.001  0.001  0.001  0.0028 0.0028 0.0016],[2.5181]
[0.082],[1.7492],[0.001  0.001  0.001  0.0028 0.0028 0.0016],[2.1108]
[0.084],[1.7486],[0.001  0.001  0.001  0.0027 0.0027 0.0016],[1.7097]
[0.086],[1.748],[0.001  0.001  0.001  0.0027 0.0027 0.0016],[1.2999]
[0.088],[1.7473],[0.001  0.001  0.001  0.0027 0.0027 0.0016],[0.8925]
[0.09],[1.7465],[0.001  0.001  0.001  0.0026 0.0026 0.0015],[0.4967]
[0.092],[1.7458],[0.001  0.001  0.001  0.0026 0.0026 0.0015],[0.1211]
[0.094],[1.7451],[0.001  0.001  0.001  0.0026 0.0026 0.0015],[-0.227]
[0.096],[1.7444],[0.001  0.001  0.001  0.0025 0.0025 0.0015],[-0.5416]
[0.098],[1.7437],[0.001  0.001  0.001  0.0025 0.0025 0.0015],[-0.8176]
[0.1],[1.743],[0.001  0.001  0.001  0.0025 0.0025 0.0015],[-1.0517]
[0.102],[1.7425],[0.001  0.001  0.001  0.0024 0.0024 0.0015],[-1.4662]
[0.104],[1.742],[0.001  0.001  0.001  0.0024 0.0024 0.0015],[-1.5711]
[0.106],[1.7416],[0.001  0.001  0.001  0.0024 0.0024 0.0014],[-1.6298]
[0.108],[1.7413],[0.001  0.001  0.001  0.0023 0.0023 0.0014],[-1.6443]
[0.11],[1.7411],[0.001  0.001  0.001  0.0023 0.0023 0.0014],[-1.6175]
[0.112],[1.741],[0.001  0.001  0.001  0.0023 0.0023 0.0014],[-1.5534]
[0.114],[1.7409],[0.001  0.001  0.001  0.0022 0.0022 0.0014],[-1.4562]
