timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.7438],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[15.9822]
[0.004],[1.7445],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[14.6775]
[0.006],[1.7444],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.1925]
[0.008],[1.7438],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[9.7717]
[0.01],[1.7427],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.4177]
[0.012],[1.7412],[0.001 0.001 0.001 0.001 0.001 0.001],[5.1712]
[0.014],[1.7395],[0.001 0.001 0.001 0.001 0.001 0.001],[3.0674]
[0.016],[1.7377],[0.001 0.001 0.001 0.001 0.001 0.001],[1.1365]
[0.018],[1.7359],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.5966]
[0.02],[1.7341],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.1132]
[0.022],[1.7325],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.5315]
[0.024],[1.7311],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.3555]
[0.026],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.9436]
[0.028],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3033]
[0.03],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4476]
[0.032],[1.7286],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.393]
[0.034],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.1591]
[0.036],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.7681]
[0.038],[1.7299],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.2441]
[0.04],[1.7309],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.6119]
[0.042],[1.732],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.8931]
[0.044],[1.7334],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.1143]
[0.046],[1.7349],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.303]
[0.048],[1.7365],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.4842]
[0.05],[1.7381],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6795]
[0.052],[1.7398],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0917]
[0.054],[1.7414],[0.001 0.001 0.001 0.001 0.001 0.001],[0.8124]
[0.056],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[1.468]
