timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.7438],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[15.997]
[0.004],[1.7445],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[14.6905]
[0.006],[1.7444],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.2023]
[0.008],[1.7438],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[9.7784]
[0.01],[1.7427],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.4217]
[0.012],[1.7412],[0.001 0.001 0.001 0.001 0.001 0.001],[5.1726]
[0.014],[1.7395],[0.001 0.001 0.001 0.001 0.001 0.001],[3.0665]
[0.016],[1.7377],[0.001 0.001 0.001 0.001 0.001 0.001],[1.1336]
[0.018],[1.7359],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6012]
[0.02],[1.7341],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.1191]
[0.022],[1.7324],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.5398]
[0.024],[1.7311],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.3643]
[0.026],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.9525]
[0.028],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3122]
[0.03],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4561]
[0.032],[1.7286],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4009]
[0.034],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.1662]
[0.036],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.7744]
[0.038],[1.7299],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.2493]
[0.04],[1.7309],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.616]
[0.042],[1.732],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.8958]
[0.044],[1.7334],[0.001 0.001 0.001 0.001 0.001 0.001],[-3.1159]
[0.046],[1.7349],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.3035]
[0.048],[1.7365],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.4837]
[0.05],[1.7381],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6781]
[0.052],[1.7398],[0.001 0.001 0.001 0.001 0.001 0.001],[0.094]
[0.054],[1.7414],[0.001 0.001 0.001 0.001 0.001 0.001],[0.8154]
[0.056],[1.743],[0.001 0.001 0.001 0.001 0.001 0.001],[1.4717]
[0.058],[1.7445],[0.001 0.001 0.001 0.001 0.001 0.001],[2.0512]
[0.06],[1.7458],[0.001 0.001 0.001 0.001 0.001 0.001],[2.545]
[0.062],[1.747],[0.001 0.001 0.001 0.001 0.001 0.001],[3.4471]
[0.064],[1.748],[0.001 0.001 0.001 0.001 0.001 0.001],[3.6725]
[0.066],[1.7489],[0.001 0.001 0.001 0.001 0.001 0.001],[3.7988]
[0.068],[1.7495],[0.001 0.001 0.001 0.001 0.001 0.001],[3.8296]
[0.07],[1.7499],[0.001 0.001 0.001 0.001 0.001 0.001],[3.7709]
[0.072],[1.7502],[0.001 0.001 0.001 0.001 0.001 0.001],[3.6304]
[0.074],[1.7503],[0.001 0.001 0.001 0.001 0.001 0.001],[3.4173]
[0.076],[1.7502],[0.001 0.001 0.001 0.001 0.001 0.001],[3.1417]
[0.078],[1.7499],[0.001 0.001 0.001 0.001 0.001 0.001],[2.8147]
[0.08],[1.7495],[0.001 0.001 0.001 0.001 0.001 0.001],[2.4475]
[0.082],[1.749],[0.001 0.001 0.001 0.001 0.001 0.001],[2.0288]
[0.084],[1.7485],[0.001 0.001 0.001 0.001 0.001 0.001],[1.6234]
[0.086],[1.7478],[0.001 0.001 0.001 0.001 0.001 0.001],[1.2102]
[0.088],[1.7471],[0.001 0.001 0.001 0.001 0.001 0.001],[0.8004]
[0.09],[1.7464],[0.001 0.001 0.001 0.001 0.001 0.001],[0.4035]
[0.092],[1.7456],[0.001 0.001 0.001 0.001 0.001 0.001],[0.0278]
[0.094],[1.7449],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.3195]
[0.096],[1.7442],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.6322]
[0.098],[1.7435],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.9057]
[0.1],[1.7429],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.1363]
[0.102],[1.7423],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.5473]
[0.104],[1.7419],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.6476]
[0.106],[1.7415],[0.001 0.001 0.001 0.001 0.001 0.001],[-1.7012]
