timeVals,jointPos,muscleAct,motorTorque
[0.002],[1.7439],[0.0004 0.0004 0.0004 0.0004 0.0004 0.0004],[15.9911]
[0.004],[1.7445],[0.0006 0.0006 0.0006 0.0006 0.0006 0.0006],[14.6854]
[0.006],[1.7445],[0.0008 0.0008 0.0008 0.0008 0.0008 0.0008],[12.1984]
[0.008],[1.7438],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[9.7758]
[0.01],[1.7427],[0.0009 0.0009 0.0009 0.0009 0.0009 0.0009],[7.4202]
[0.012],[1.7412],[0.001 0.001 0.001 0.001 0.001 0.001],[5.1722]
[0.014],[1.7395],[0.001 0.001 0.001 0.001 0.001 0.001],[3.067]
[0.016],[1.7377],[0.001 0.001 0.001 0.001 0.001 0.001],[1.135]
[0.018],[1.7359],[0.001 0.001 0.001 0.001 0.001 0.001],[-0.5992]
[0.02],[1.7341],[0.001 0.001 0.001 0.001 0.001 0.001],[-2.1165]
[0.022],[1.7325],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.5363]
[0.024],[1.7311],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.3606]
[0.026],[1.73],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.9487]
[0.028],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3085]
[0.03],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.4525]
[0.032],[1.7286],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.3976]
[0.034],[1.7287],[0.001 0.001 0.001 0.001 0.001 0.001],[-6.1632]
[0.036],[1.7292],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.7717]
[0.038],[1.7299],[0.001 0.001 0.001 0.001 0.001 0.001],[-5.2471]
[0.04],[1.7309],[0.001 0.001 0.001 0.001 0.001 0.001],[-4.6143]
[0.042],[1.7321],[0.001  0.001  0.001  0.001  0.001  0.0011],[-3.8946]
[0.044],[1.7334],[0.001  0.001  0.001  0.001  0.001  0.0011],[-3.115]
[0.046],[1.7349],[0.001  0.001  0.001  0.001  0.001  0.0011],[-2.3028]
[0.048],[1.7365],[0.001  0.001  0.001  0.001  0.001  0.0011],[-1.4832]
[0.05],[1.7381],[0.001  0.001  0.001  0.001  0.001  0.0011],[-0.6776]
[0.052],[1.7398],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.0944]
[0.054],[1.7414],[0.001  0.001  0.001  0.001  0.001  0.0011],[0.8159]
[0.056],[1.743],[0.001  0.001  0.001  0.001  0.001  0.0011],[1.4723]
[0.058],[1.7445],[0.001  0.001  0.001  0.001  0.001  0.0011],[2.0519]
[0.06],[1.7458],[0.001  0.001  0.001  0.001  0.001  0.0011],[2.5459]
[0.062],[1.747],[0.001  0.001  0.001  0.001  0.001  0.0012],[3.4481]
[0.064],[1.748],[0.001  0.001  0.001  0.001  0.001  0.0012],[3.6738]
[0.066],[1.7489],[0.001  0.001  0.001  0.001  0.001  0.0012],[3.8004]
[0.068],[1.7495],[0.001  0.001  0.001  0.001  0.001  0.0012],[3.8315]
[0.07],[1.7499],[0.001  0.001  0.001  0.001  0.001  0.0012],[3.7732]
[0.072],[1.7502],[0.001  0.001  0.001  0.001  0.001  0.0012],[3.6331]
[0.074],[1.7503],[0.001  0.001  0.001  0.001  0.001  0.0012],[3.4203]
[0.076],[1.7502],[0.001  0.001  0.001  0.001  0.001  0.0012],[3.145]
